stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PB920,,PB920-Raúl Montt / Esq. Nancagua,-33.3910332589135,-70.6554300002731,
PB921,,PB921-El Guanaco / Esq. El Copihual,-33.3886812288268,-70.6573050002429,
PB922,,PB922-El Guanaco / Esq. Av. Zapadores,-33.3870247939242,-70.6570769436832,
PB923,,PB923-El Guanaco / Esq. Av. Diego Silva,-33.3844892300869,-70.6572000002193,
PB924,,PB924-El Guanaco / Esq. Gualberto Méndez,-33.3831592277052,-70.6573550000184,
PB925,,PB925-El Guanaco / Esq. Libertador ,-33.3813338657072,-70.6574499744657,
PB926,,PB926-Avenida Principal / Esq. General Gambino,-33.3802251771863,-70.6604830004659,
PB927,,PB927-Avenida Principal / Esq. Cristina,-33.3798021301044,-70.6632999996314,
PB928,,PB928-Avenida Principal / Esq. Juan Muñoz,-33.3797921072394,-70.6647229996907,
PB929,,PB929-Avenida Principal / Esq. Mercurio,-33.3797340703106,-70.6669080003274,
PB930,,PB930-Avenida Principal / Esq. Horacio Johnson,-33.3795180341835,-70.6690700003196,
PB931,,PB931-Avenida Principal / Esq. Angelmó,-33.3791199987542,-70.6711840003232,
PB938,,PB938-Av. Card. José Mª Caro / Esq. J. Montt Salamanca,-33.3739439045755,-70.6909143807735,
PB939,,PB939-Av. Card. José Mª Caro / Esq. Pdte. Frei Montalva,-33.374073592212,-70.6949699999997,
PB447,,PB447-Parada / Panamerica Norte Altura Del 6100,-33.369612658031,-70.6974456723322,
PB941,,PB941-Lib. Bdo. O'Higgins / Esq. Doña Leticia,-33.3632049664001,-70.7297010004372,
PB942,,PB942-Lo Ovalle / Esq. Del Trigal,-33.3609254967978,-70.7311361026869,
PB943,,PB943-Lo Ovalle / Esq. Las Riendas,-33.3596651750472,-70.7332418886554,
PB944,,PB944-Lo Ovalle / Esq. Av. Lo Marcoleta,-33.3581698893958,-70.7338599995979,
PB1703,,PB1703-Los Cárpatos / Esq. Estación Loncoche,-33.3543906570625,-70.7461230002335,
PB947,,PB947-Los Cárpatos / Esq. Everest,-33.3532876475166,-70.7466520001823,
PB948,,PB948-Los Cárpatos / Esq. Bali,-33.3509436252833,-70.7477939997384,
PB949,,PB949-Bali / Esq. Santa Laura,-33.3521675638123,-70.7510219997689,
PB950,,PB950-Santa Laura / Esq. Manuel Bustos,-33.3543419691003,-70.7499609676396,
PB1243,,PB1243-Card. Raúl Silva H. / Esq. Pto. De Antofagasta,-33.3557675446552,-70.7519740002422,
PB1244,,PB1244-Pto. De Antofagasta / Esq. Puerto Navarino,-33.3583915631476,-70.751036000162,
PB1245,,PB1245-Pto. De Antofagasta / Esq. Av. Lo Marcoleta,-33.3607585834012,-70.7499670005034,
PB1246,,PB1246-Peñablanca / Esq. Sotaquí,-33.3596455882415,-70.7497349997172,
PB1247,,PB1247-Peñablanca / Esq. Tulahuén,-33.3581805705833,-70.7506259998328,
PB1248,,PB1248-Peñablanca / Esq. Cerro Tololo,-33.3561714144507,-70.7516088768085,
PB1249,,PB1249-Card. Raúl Silva H. / Esq. Santa Laura,-33.3550395881502,-70.7497239998918,
PB952,,PB952-Santa Laura / Esq. Bali,-33.3523645636301,-70.7510020003244,
PB953,,PB953-Los Cárpatos / Esq. Los Himalayas,-33.3511156829168,-70.7478118832644,
PB954,,PB954-Los Cárpatos / Esq. Everest,-33.3530496432984,-70.7468580004983,
PB955,,PB955-Los Cárpatos / Esq. Rigoberto Jara,-33.3546986593528,-70.7460400004748,
PB956,,PB956-Rigoberto Jara / Esq. Av. Santa Luisa,-33.3558638043667,-70.7383670002234,
PB647,,PB647-Avenida Lo Marcoleta / Esq. Lo Ovalle,-33.3579789473184,-70.7340535725,
PB957,,PB957-Lo Ovalle / Esq. María L. Bombal,-33.3597600160999,-70.7333214679372,
PB958,,PB958-Lo Ovalle / Esq. Del Trigal,-33.360673927907,-70.7317619996495,
PB959,,PB959-Lo Ovalle / Esq. Lib. B. O'Higgins,-33.3618736425811,-70.729749285865,
PB960,,PB960-Lib. Bdo. O'Higgins / Esq. Doña Leticia,-33.3628384283541,-70.7298514551899,
PB1911,,PB1911-Parada 1 / Lo Cruzat - Manuel A. Matta,-33.366806013382,-70.7203907474273,
PB1907,,PB1907-Parada 1 / 4 Oriente - Manuel A. Matta,-33.3673899946803,-70.715995697365,
PB962,,PB962-Av. Card. José Mª Caro / Esq. Los Abetos,-33.3742585935057,-70.6949170002541,
PB963,,PB963-Av. Card. José Mª Caro / Esq. Los Acacios,-33.3741719331057,-70.6914039277343,
PB964,,PB964-Parada 4 / (M) Cardenal Caro,-33.3738897364938,-70.6866370002621,
PB965,,PB965-Av. Card. José Mª Caro / Esq. Granada,-33.373197767241,-70.6848790002289,
PB966,,PB966-Av. Card. José Mª Caro / Esq. Ernesto Ried,-33.3737418167772,-70.6819870001198,
PB967,,PB967-Av. Card. José Mª Caro / Esq. Tokio,-33.3743828503254,-70.680028999649,
PB968,,PB968-Av. Card. José Mª Caro / Esq. Tupungato,-33.3750627137562,-70.6779241359447,
PB969,,PB969-Av. Card. José Mª Caro / Esq. Puntiagudo,-33.3766886808926,-70.6753098341011,
PB970,,PB970-Av. Card. José Mª Caro / Esq. Rupanco,-33.3778039521379,-70.6739769999686,
PB971,,PB971-Av. Card. José Mª Caro / Esq. Pedro Fontova,-33.3790620182393,-70.6726228161029,
PB972,,PB972-Avenida Principal / Esq. Horacio Johnson,-33.3796170308062,-70.6692660005686,
PB973,,PB973-Avenida Principal / Esq. Laura,-33.3798390683476,-70.6670199998112,
PB974,,PB974-Avenida Principal / Esq. Juan Muñoz,-33.3799281009666,-70.6650509998876,
PB975,,PB975-Avenida Principal / Esq. Catalina,-33.3799921396273,-70.6627149997793,
PB976,,PB976-Avenida Principal / Esq. General Gambino,-33.3802901695886,-70.6609270002268,
PB977,,PB977-Avenida Principal / Esq. Av. El Guanaco,-33.3807212207476,-70.6578150005267,
PB978,,PB978-El Guanaco / Esq. Benjamin Quezada,-33.3827562234393,-70.6576380004037,
PB979,,PB979-El Guanaco / Esq. Diego Silva H.,-33.3841742151411,-70.6574586087493,
PB980,,PB980-El Guanaco / Esq. Av. Zapadores,-33.3865269293817,-70.6572338998061,
PB1579,,PB1579-El Guanaco / Esq. Cacique Lemo Leno,-33.3891302205875,-70.6574829050897,
PB982,,PB982-Raúl Montt / Esq. Arizona,-33.3911132342807,-70.6569219995387,
PB983,,PB983-Raúl Montt / Esq. Montana,-33.3911772592569,-70.655394999867,
PB984,,PB984-Raúl Montt / Esq. Félix Ovalle,-33.3913083042091,-70.6526299995821,
PB985,,PB985-Raúl Montt / Esq. José Miguel Carrera,-33.3914043462476,-70.6500189995272,
PB986,,PB986-Raúl Montt / Esq. Río Blanco,-33.3914963815579,-70.6478289997865,
PB987,,PB987-Nueva Recoleta / Esq. Av. Zapadores,-33.3906134453227,-70.6438800000886,
PB1011,,PB1011-Caupolicán / Esq. El Totoral,-33.3280115465575,-70.7030331468433,
PB1993,,PB1993-Parada / Pasarela Vespucio,-33.3625916549349,-70.7023063925705,
PB999,,PB999-Panamericana Norte / Esq. Av. A. Vespucio,-33.3732355774804,-70.695826000486,
PB503,,PB503-Parada / Barrio Industrial El Cortijo,-33.3664135643692,-70.696600999716,
PB1986,,PB1986-Parada 8 / Andén (M) Los Libertadores,-33.3654657723965,-70.6909077043732,
PB1994,,PB1994-Parada / Pasarela Vespucio,-33.3621692195709,-70.7015458699455,
PB1004,,PB1004-San Ignacio / Esq. Lincoyán,-33.333027433641,-70.7111428825887,
PB1005,,PB1005-San Ignacio / Esq. Galvarino,-33.3315173920807,-70.7064159999067,
PB1733,,PB1733-Caupolicán / Esq. Cañaveral,-33.3256733294923,-70.7061895697226,
PB1032,,PB1032-Las Garzas / Esq. San Luis,-33.3644665305853,-70.7526879999917,
PB1033,,PB1033-Carampangue / Esq. La Conquista,-33.3686383470839,-70.7107295321172,
PB1034,,PB1034-Carampangue / Esq. Sen. Jaime Guzmán,-33.367845398062,-70.7059710004199,
PB1862,,PB1862-Av. Américo Vespucio / Esq. Isabel Carrera,-33.3699711619624,-70.6745097096541,
PB1051,,PB1051-Pedro Fontova / Esq. El Roble,-33.3496080144805,-70.6703709998707,
PB1041,,PB1041-Pedro Fontova / Esq. El Carmen,-33.3468187129794,-70.6703689747896,
PB1649,,PB1649-El Carmen / Esq. Pedro Fontova,-33.3465053734124,-70.6697014288056,
PB1043,,PB1043-Pedro Fontova / Esq. Altos Del Carmen,-33.347394008774,-70.6707219995582,
PB1044,,PB1044-Pedro Fontova / Esq. Camino El Roble,-33.3492484405169,-70.6707499985997,
PB1045,,PB1045-Pedro Fontova / Esq. Calle La Viña,-33.3510090085032,-70.6707380004874,
PB1980,,PB1980-Parada 2 / Andén (M) Los Libertadores,-33.3652559022898,-70.6924749240968,
PB1056,,PB1056-Carampangue / Esq. La Conquista,-33.367665396547,-70.7060470001755,
PB1057,,PB1057-Carampangue / Esq. La Conquista,-33.3684203209341,-70.7102970005892,
PB1058,,PB1058-Carampangue / Esq. Lo Campino,-33.3689491688547,-70.7134448991144,
PJ1589,,PJ1589-Antillanca / Esq. Antillanca-Norte,-33.3769551818977,-70.7663668571394,
PJ1588,,PJ1588-Antillanca / Esq. Antillanca-Sur,-33.3794382259314,-70.7681990003984,
PJ1594,,PJ1594-Camino Lo Boza / Esq. Cordillera,-33.3822172417471,-70.7673830005425,
PJ844,,PJ844-Parada / Derco - Lo Boza,-33.3841633038908,-70.7642489998386,
PJ845,,PJ845-Camino Lo Boza / Esq. Av. A. Vespucio,-33.3856183526051,-70.7617579995907,
PJ100,,PJ100-Av. Américo Vespucio / Esq. Miraflores,-33.3902731660462,-70.7650692570896,
PB1744,,PB1744-Miraflores / Esq. Principal,-33.3975374063661,-70.7607997299718,
PB1062,,PB1062-Brasil / Esq. Máximo Humbser,-33.4008337049232,-70.7435009995441,
PB1063,,PB1063-Brasil / Esq. Germán Tenderini,-33.3995757767215,-70.7397099995971,
PB1064,,PB1064-Brasil / Esq. Camino Lo Boza,-33.4006608430782,-70.7361690000105,
PB1065,,PB1065-Camino Lo Boza / Esq. Cam. Cerro Colorado,-33.4015469076679,-70.7327200002781,
PJ1752,,PJ1752-Costanera Sur / Esq. Meza Bell,-33.4088814338161,-70.7038349996432,
PJ1753,,PJ1753-Costanera Sur / Esq. Miguel De Atero,-33.410126953908,-70.7016352923348,
PJ535,,PJ535-Costanera Sur / Esq. Gonzalo Bulnes,-33.412629529538,-70.6984020005199,
PJ536,,PJ536-Costanera Sur / Esq. Leoncio Fernández,-33.4142205638879,-70.6964349996119,
PJ1739,,PJ1739-Leoncio Fernández / Esq. Embajador Gómez,-33.4157510122563,-70.6970837998727,
PJ596,,PJ596-Embajador Gómez / Esq. Dr. José Tobias,-33.4156927753748,-70.6989488279599,
PJ1932,,PJ1932-Costanera Sur / Esq. Miguel De Atero,-33.4101920544163,-70.7014732672279,
PJ1931,,PJ1931-Costanera Sur / Esq. Meza Bell,-33.4087955030469,-70.7041953105624,
PB1098,,PB1098-Camino Lo Boza / Esq. Brasil,-33.4014909092045,-70.7326360003134,
PB1099,,PB1099-Brasil / Esq. Barros Arana,-33.4005514110908,-70.7357510374543,
PB1100,,PB1100-Brasil / Esq. Germán Tenderini,-33.3994796200076,-70.7396331924019,
PB1101,,PB1101-Brasil / Esq. Máximo Humbser,-33.400555713475,-70.7430359996837,
PB1102,,PB1102-Brasil / Esq. Av.Vicuña Mackenna,-33.3995932880756,-70.7465932229783,
PB1542,,PB1542-Miraflores / Esq. Av. A. Vespucio,-33.3964433174131,-70.7634970004785,
PB1105,,PB1105-Miraflores / Esq. Av. A. Vespucio,-33.3944742153208,-70.7686649995209,
PB1664,,PB1664-Av. Américo Vespucio / Esq. Calle Interior 2,-33.3903650348761,-70.7644107064928,
PB1863,,PB1863-Av. Américo Vespucio / Esq. Camino Vecinal,-33.3885348163891,-70.7622069249361,
PJ795,,PJ795-Camino Lo Boza / Esq. Cordillera,-33.3856103579164,-70.7614720005102,
PJ796,,PJ796-Parada / Derco - Lo Boza,-33.3840763053104,-70.7641600003898,
PJ1595,,PJ1595-Camino Lo Boza / Esq. Cordillera,-33.3822212309308,-70.7671649513837,
PB616,,PB616-Parinacota / Esq. Antillanca,-33.3760323892723,-70.7630785987813,
PB1109,,PB1109-Pedro Fontova / Esq. Vichuquen,-33.3726370010598,-70.6711039998176,
PB1119,,PB1119-Aviador Acevedo / Esq. Av. La Palmilla,-33.3939598948326,-70.667942920541,
PB1120,,PB1120-Avenida La Palmilla / Esq. Neptuno,-33.395411061528,-70.6673799999877,
PB1121,,PB1121-Avenida La Palmilla / Esq. Avenida Dorsal,-33.3968854594648,-70.6669963358878,
PB16,,PB16-Parada 2 / (M) Conchalí,-33.3975552125738,-70.6690690600088,
PB1122,,PB1122-Av. Fermín Vivaceta / Esq. 14 De La Fama,-33.3993160605473,-70.6724012723647,
PB1123,,PB1123-Av. Fermín Vivaceta / Esq. Reina María,-33.4012759929784,-70.671508999598,
PB1124,,PB1124-Av. Fermín Vivaceta / Esq. Cnel. Alvarado ,-33.4038906521912,-70.6698308432645,
PB1866,,PB1866-Av. Fermín Vivaceta / Esq. Walter Lihn,-33.4204099105091,-70.6628692853385,
PB1125,,PB1125-Los Olivos / Esq. Avenida La Paz,-33.4231353383944,-70.654601908117,
PB1126,,PB1126-Los Olivos / Esq. Avenida La Paz,-33.4233793874612,-70.6513911839016,
PB1127,,PB1127-Los Olivos / Esq. Fariña,-33.4240083613199,-70.6490330002372,
PB1128,,PB1128-Los Olivos / Esq. Avenida Recoleta,-33.4250004048128,-70.646300999541,
PB1129,,PB1129-Av. Fermín Vivaceta / Esq. Cnel. Alvarado ,-33.4041850306478,-70.6692450002272,
PB1130,,PB1130-Av. Fermín Vivaceta / Esq. David Arellano,-33.4009199921283,-70.6715319995293,
PB1606,,PB1606-Av. Fermín Vivaceta / Esq. Cañete,-33.3999929846887,-70.6719660001311,
PB1604,,PB1604-Parada 5 / (M) Conchalí,-33.398363481139,-70.670121829285,
PB1590,,PB1590-Avenida La Palmilla / Esq. Neptuno,-33.3954260634364,-70.6673040000313,
PB1588,,PB1588-Aviador Acevedo / Esq. Villa Franca,-33.3938230388934,-70.6687729996994,
PB1717,,PB1717-Nahuelbuta / Esq. Av. Card. José Mª Caro,-33.3795769820334,-70.6722120001583,
PB1137,,PB1137-Pedro Fontova / Esq. Navidad,-33.3768740871075,-70.6717058643786,
PB1138,,PB1138-Pedro Fontova / Esq. Itata,-33.3745579970812,-70.6713419996504,
PB1139,,PB1139-Pedro Fontova / Esq. Huechuraba,-33.3724520024667,-70.6710130004897,
PB1632,,PB1632-Antonia Silva / Esq. Avenida El Salto,-33.4020416571766,-70.6303899994875,
PB1142,,PB1142-Muñoz Gamero / Esq. Las Violetas,-33.4014966671703,-70.6347301045145,
PB1143,,PB1143-Muñoz Gamero / Esq. María Del Pilar,-33.4012886317546,-70.6381228516403,
PB1144,,PB1144-Muñoz Gamero / Esq. Avenida Recoleta,-33.4009114667806,-70.6425120004054,
PB1397,,PB1397-Av. Card. José Mª Caro / Esq. Gabriel Palma,-33.4029114473226,-70.6437210003109,
PB1398,,PB1398-Av. Card. José Mª Caro / Esq. Fray Luis De La Peña,-33.4011184731929,-70.6460132905863,
PB1146,,PB1146-Av. Card. José Mª Caro / Esq. Emiliano Zapata,-33.3987433617881,-70.6490359999432,
PB1147,,PB1147-Av. Card. José Mª Caro / Esq. Pedro Donoso V.,-33.3968563233269,-70.6514379996943,
PB1148,,PB1148-Av. Card. José Mª Caro / Esq. Avenida Dorsal,-33.3958007380353,-70.6527142298254,
PB1149,,PB1149-Av. Card. José Mª Caro / Esq. Cerro El Carbón,-33.3936872588029,-70.6554339998499,
PB1150,,PB1150-Av. Card. José Mª Caro / Esq. El Guanaco,-33.3921525393802,-70.656878680797,
PB1151,,PB1151-Av. Card. José Mª Caro / Esq. Cacique Millalauco,-33.3904738144024,-70.6585258908832,
PB1152,,PB1152-Av. Card. José Mª Caro / Esq. General Gambino,-33.3895621788548,-70.6603150002913,
PB1153,,PB1153-Av. Card. José Mª Caro / Esq. Las Torpederas,-33.3883431530734,-70.6619080002649,
PB1154,,PB1154-Av. Card. José Mª Caro / Esq. Av. Zapadores,-33.3866831206462,-70.6638910000274,
PB1155,,PB1155-Sandino / Esq. Diego Silva H.,-33.3839791006169,-70.6650760003503,
PB1157,,PB1157-Av. Card. José Mª Caro / Esq. Gascuna,-33.3828750526562,-70.6679950002201,
PB1158,,PB1158-Av. Card. José Mª Caro / Esq. Mauleón,-33.3813070221397,-70.6697939999662,
PB1926,,PB1926-Av. Manuel A. Matta / Esq. Santa Luisa,-33.3633278415253,-70.736403000248,
PB1164,,PB1164-Ernesto Ried / Esq. Altona,-33.3713958364851,-70.6808139997991,
PB1165,,PB1165-Ernesto Ried / Esq. Av. Card. José Mª Caro,-33.3734418201455,-70.6817629997441,
PB1167,,PB1167-Av. Card. José Mª Caro / Esq. Mauleón,-33.3811411425577,-70.6701296230499,
PB1168,,PB1168-Av. Card. José Mª Caro / Esq. Diego Silva H.,-33.3832021483189,-70.6677961114002,
PB1169,,PB1169-Sandino / Esq. Av. Zapadores,-33.3860966201442,-70.6647599716242,
PB1170,,PB1170-Av. Card. José Mª Caro / Esq. Isla Negra,-33.3869781200053,-70.6638890004094,
PB1171,,PB1171-Av. Card. José Mª Caro / Esq. Las Torpederas,-33.3882671468169,-70.6622600000025,
PB1172,,PB1172-Av. Card. José Mª Caro / Esq. General Gambino,-33.3895271737571,-70.660663000105,
PB1173,,PB1173-Av. Card. José Mª Caro / Esq. Río Rimac,-33.3904942056912,-70.6586830001765,
PB1174,,PB1174-Av. Card. José Mª Caro / Esq. Río Magdalena,-33.3915252224105,-70.6576750002878,
PB1175,,PB1175-Av. Card. José Mª Caro / Esq. Texas,-33.3923942358046,-70.6568419997987,
PB1176,,PB1176-Av. Card. José Mª Caro / Esq. Urmeneta,-33.3937712575396,-70.6554899995507,
PB1177,,PB1177-Av. Card. José Mª Caro / Esq. Puente Verde,-33.394727926231,-70.6544079164888,
PB1178,,PB1178-Av. Card. José Mª Caro / Esq. 9 De Abril,-33.3970773242315,-70.6513969999952,
PB1179,,PB1179-Av. Card. José Mª Caro / Esq. Emiliano Zapata,-33.398186347384,-70.6499750002189,
PB1180,,PB1180-Av. Card. José Mª Caro / Esq. Muñoz Gamero,-33.4003401545766,-70.6472005383133,
PB1181,,PB1181-Muñoz Gamero / Esq. Avenida Recoleta,-33.400972456454,-70.6431280000992,
PB1182,,PB1182-Muñoz Gamero / Esq. María Del Pilar,-33.4013705303058,-70.6384969996357,
PB1183,,PB1183-Muñoz Gamero / Esq. Las Violetas,-33.4015996436746,-70.6350984511145,
PB1184,,PB1184-Muñoz Gamero / Esq. Sofía,-33.4014956461342,-70.6311190005617,
PB1186,,PB1186-Juan Cristóbal / Esq. Alfredo Rosende,-33.3849633488836,-70.6498789997852,
PB1187,,PB1187-Av. Diego Silva H. / Esq. Marcela Paz,-33.3844376348915,-70.6520749979243,
PB1651,,PB1651-Av. Diego Silva H. / Esq. Tangarupá,-33.3843982603279,-70.6553739997667,
PB1188,,PB1188-Av. Diego Silva H. / Esq. El Guanaco,-33.3842532323377,-70.6570899998534,
PB1189,,PB1189-Tupungato / Esq. Nahuelbuta,-33.3808289435033,-70.6788565266271,
PB1190,,PB1190-Tupungato / Esq. La Coruña,-33.377659056396,-70.678860709943,
PB1191,,PB1191-Granada / Esq. Munich,-33.3764928108813,-70.6823319997013,
PB1192,,PB1192-Granada / Esq. Av. Card. José Mª Caro,-33.3733199456042,-70.6845879649056,
PB1895,,PB1895-Parada 9 / (M) Los Libertadores,-33.3656537809885,-70.6889645354501,
PB1526,,PB1526-Calle 1 / Esq. Psje. Los Tiuques,-33.3593444517527,-70.6904854933273,
PB1199,,PB1199-Cerro Portezuelo / Esq. El Juncal,-33.3355534285451,-70.720715743726,
PB1200,,PB1200-Cerro Portezuelo / Esq. El Juncal,-33.3326561096309,-70.7220530005742,
PB1201,,PB1201-Cerro Portezuelo / Esq. Cañaveral,-33.3282330747928,-70.7239680000325,
PB1202,,PB1202-Cañaveral / Esq. Cerro Los Cóndores,-33.3284960272712,-70.7265200002891,
PB1203,,PB1203-Cerro Los Cóndores / Esq. El Juncal,-33.3334091712456,-70.7272351191876,
PB1204,,PB1204-Cerro Los Cóndores / Esq. San Ignacio,-33.3372080674852,-70.725983823058,
PB994,,PB994-Lib. Bdo. O'Higgins / Esq. Psje. Chimbarongo,-33.353277094108,-70.7291828731795,
PB1206,,PB1206-Lib. Bdo. O'Higgins / Esq. Ana Frank,-33.3600424576359,-70.7295127275798,
PB1207,,PB1207-Lib. Bdo. O'Higgins / Esq. Lo Ovalle,-33.3615099667891,-70.729703000103,
PB961,,PB961-Lib. Bdo. O'Higgins / Esq. Av. Manuel A. Matta,-33.3649931430318,-70.7301244136511,
PB529,,PB529-Av. Gral. San Martín / Esq. Sgto. Candelaria,-33.364941029595,-70.7376920883946,
PB528,,PB528-Av. Gral. San Martín / Esq. Av. Manuel A. Matta,-33.3633098845162,-70.7370058424121,
PB1208,,PB1208-Lib. Bdo. O'Higgins / Esq. Ana Frank,-33.3603629745037,-70.7292900000226,
PB648,,PB648-Lib. Bdo. O'Higgins / Esq. Av. Lo Marcoleta,-33.3580169775772,-70.7291080000538,
PB1027,,PB1027-Lib. Bdo. O'Higgins / Esq. Romeral,-33.3508359831195,-70.728838000093,
PB1209,,PB1209-Lib. Bdo. O'Higgins / Esq. San Ignacio,-33.349100985417,-70.7287290004821,
PB1210,,PB1210-Cerro Los Cóndores / Esq. El Juncal,-33.3370470384435,-70.7259199998705,
PB1211,,PB1211-Cerro Los Cóndores / Esq. El Juncal,-33.3341540164112,-70.7271210005501,
PB1212,,PB1212-Cañaveral / Esq. Cerro Portezuelo,-33.3282460536349,-70.7250859995883,
PB1213,,PB1213-Cerro Portezuelo / Esq. El Juncal,-33.3320041845859,-70.7225249431432,
PB1214,,PB1214-Cerro Portezuelo / Esq. San Ignacio,-33.3356605830467,-70.7208268520967,
PB1220,,PB1220-Granada / Esq. Veracruz,-33.3694217367209,-70.6866319998223,
PB1221,,PB1221-Granada / Esq. Argel,-33.3711447496926,-70.6859030003137,
PB1222,,PB1222-Granada / Esq. Av. Card. José Mª Caro,-33.3727807656752,-70.6849829997248,
PB1385,,PB1385-Granada / Esq. La Coruña,-33.3762658041831,-70.6827150002332,
PB1224,,PB1224-La Coruña / Esq. Tupungato,-33.3774998657993,-70.6791029995651,
PB1225,,PB1225-Tupungato / Esq. Nahuelbuta,-33.3805355411236,-70.6789305777425,
PB1226,,PB1226-Tupungato / Esq. Diego Silva H.,-33.3841778680712,-70.6789180004886,
PB371,,PB371-Av. Diego Silva H. / Esq. Juan Cristóbal,-33.3847193449046,-70.6501600001318,
PB1227,,PB1227-Juan Cristóbal / Esq. Av. Zapadores,-33.3871273408895,-70.6504109999708,
PB2011,,PB2011-Calet.Gral. San Martín / Esq. Puente Verde,-33.3479102445373,-70.6943806196555,
PB2010,,PB2010-Calet.Gral. San Martín / Esq. Victor Uribe,-33.3546408285915,-70.6928453951924,
PB1987,,PB1987-Parada 9 / Andén (M) Los Libertadores,-33.3654582011329,-70.6912643748249,
PB1575,,PB1575-Parada / Est. Intermodal Vespucio Norte,-33.3803429106501,-70.6475771313444,
PB1229,,PB1229-Calle G / Esq. Pasaje Ercilla,-33.3798663590931,-70.649273999661,
PB1230,,PB1230-Calle G / Esq. Hubert Benítez,-33.3781427355979,-70.6538949514213,
PB1231,,PB1231-Calle G / Esq. Av. El Guanaco,-33.3770864809258,-70.6567239664467,
PB1912,,PB1912-Parada 2 / Lo Cruzat - Manuel A. Matta,-33.366542538336,-70.7207778465202,
PB555,,PB555-Avenida Lo Cruzat / Esq. Salvador De Bahía,-33.3548601341021,-70.7206590003349,
PB1019,,PB1019-Avenida Lo Cruzat / Esq. El Alerce,-33.3527381354582,-70.7205810002324,
